63.6272880156043,1166.2396307070962,1178.5774155033564,1190.94416793055,1207.6776289321845,1221.4290517647853,1225.9210443440995,1238.4522293183845,1270.4518210225037,1284.7288894159192,1304.1433758882954,1298.4870211545986,1300.6586116141457,1285.7918738130952,1282.376245958058,1277.249428449806,1306.9172310140314,1323.42117860826,1346.3180775714943,1337.2361356994236,1324.0325954192626,1328.3738639121095,1400.8539001031695,1442.8176831178532,1467.1119137241562,1419.5731758490615,1409.9683121302946,1388.4841084939078,1370.2869275942828,1361.6122262330218,1374.4806752884529,1379.8885730078903,1372.5158748157878,1363.1433465600112,1361.5234908791404,1387.7715809947083,1408.7371693797718,1417.6592869548501,1405.7353529359116,1398.8044492997878,1394.0796152371795,1386.8978956134936,1401.0792648804568,1405.130561944685,1404.8860428487596,1394.408075217243,1384.0152941586075,1382.8841484666304,1379.7694729315215,1388.8398657520092,1404.777493403627,1408.331807853287,1424.9878639766007,1406.7468318649287,1391.8106303418801
94558,5373,84341,zip,UT,UT,North Logan,"Logan, UT-ID",Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.9745569818435,1672.26999570003,1667.213727217726,1692.4444444444443
90792,5374,75240,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.116207900496,1364.2426212287785,1365.4602512151007,1366.6683356717774,1368.8273759945646,1393.2240715249652,1366.5072767686104,1374.2255350457954,1363.0464053681117,1372.3641869534297,1381.454025999069,1398.242586536422,1398.0202165714682,1408.238161982791,1399.4223089980865,1393.536023701096,1376.2279747040525,1381.8752527726385,1401.6993694383273,1416.1638710587986,1416.5469778169497,1431.7283446135548,1443.8887166495815,1465.1403194374334,1490.819307947052,1510.767772288517,1528.4508260458913,1526.7701339599923,1543.7263653125424,1552.7352731686487,1583.218838137634,1600.2260335511805,1633.3525638544743,1650.7335226929583,1676.0743881260744,1693.4019032509173,1708.8542396656803,1721.1237987725035,1712.4895122445096,1698.74012822145,1697.7295728287904,1691.7954150289695,1678.8385246127484,1661.4095869378366,1674.8864533226333,1681.5785159348227,1660.533338271019,1653.4238613871078,1667.0406199737224,1701.39310873918,1698.8734623402756,1690.7217013715008,1682.2902811579297,1692.36814270345,1676.1949987268106,1676.3634150075457,1670.0120373596324,1694.4941513558638,1683.584847242026,1677.6038387079734,1667.555495422947,1669.1965807852896,1650.406573877879,1660.9844033353147,1674.6165804781922,1690.8896747244344,1698.1337344087008,1681.1391397100886,1672.7763501094403,1655.8579954293998,1650.362193762399,1684.2007860585836
71525,5375,31410,zip,GA,GA,Savannah,"Savannah, GA",Chatham County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.1567819478503,1640.555990237189,1630.6671390404147,1654.4625429771247,1676.633637952577,1737.7946414241942,1779.2871573726788,1805.707789864378,1777.68249074481,1799.4749975501863,1812.3203134056857,1827.7619934449865,1783.566815201545,1772.7253042899283,1792.3073102835551,1814.8314102996735,1784.102697803026,1770.8306382626502,1791.321030588882,1820.6413344941388,1860.7307015955714,1895.519831013732,1904.5525403611473,1923.5024208530506,1892.501385134321,1884.1843150663765,1854.559912072446,1883.752166069244,1904.2455116938593,1913.898231641152,1884.5665975189193,1878.923418061182,1853.8219696969697
62478,5376,12208,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.9460865054177,1176.7918841099824,1191.500083165789,1202.232048335197,1204.6651744366,1191.597705879233,1190.7791175519303,1170.3304235225175,1177.409699354139,1183.1910488519013,1216.179602139694,1226.4460990380242,1230.5067148366682,1242.0672987371809,1247.7665356487166,1260.2410216779183,1246.5530821250468,1257.721277269741,1263.0219480709723,1279.2520567186264,1279.9200139419872,1296.259399923977,1299.1548096715867,1301.6640348177452,1304.158373064303,1318.6659140287215,1330.006032146801,1327.75126150817,1326.047707719132,1328.293340257236,1338.251638434671,1333.3153193456958,1347.6968040248034,1335.8992736381103,1337.4153476373256,1360.3044495946476,1379.5461243942211,1407.4250025057547,1399.5888977168856,1400.9200136986055,1407.9423411963526,1410.7300130422868,1424.5275405479863,1434.9314146788015,1420.3778643876592,1445.2292841600072,1432.8437481266203,1432.2025970563436,1435.9999871285088,1448.5656427014976,1481.2993913200835,1481.5511891368878,1495.241566379513,1501.8274318274318
72101,5378,32606,zip,FL,FL,Gainesville,"Gainesville, FL",Alachua County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.976769293331,1244.6530224281134,1247.5251696277883,1273.508013222898,1277.554210812149,1276.5875375555743,1273.2991011241033,1283.7910131742497,1273.4095268914564,1274.9097599982372,1276.0082267104574,1282.0384345232799,1280.4713563093076,1259.2682603799055,1281.397004997801,1283.7188181172214,1310.8452804176777,1305.8484731753858,1326.7581884222438,1326.886051975594,1305.4867290890513,1273.188152359378,1263.871450596577,1266.8808446298344,1276.0166436777984,1281.9150057956394,1287.650239030231,1301.4366819982956,1320.8390425407379,1354.852885680371,1386.902215679382,1418.1573002892558,1439.1635758023556,1456.7061537003085,1479.32581359107,1486.842639507685,1508.9519770738868,1517.2581845944214,1558.7236349582327,1569.840482259977,1587.8872084115599,1592.9221821818214,1613.6098644141682,1628.9760785884503,1642.750070365644,1647.0436940208717,1639.77819482368,1626.7096559766521,1601.2413913575438,1600.939414891601,1603.893928297125,1628.2088383459102,1648.8742056425801,1660.0225246895654,1666.1333769577695,1644.2740347006416,1642.8888887132916,1625.8828281658664,1630.807197447162,1614.2159305364737,1624.5756395921153,1617.6303293278725,1630.3051634013968,1639.3025176328078,1644.5207895809576,1646.988235421976,1644.820281032572,1662.7938084742684,1675.2328488433448,1680.8442888191214,1682.9931872801064,1679.2622600138043,1691.325359440903,1684.0414067666054,1673.2156896365111,1655.1777458182355,1667.079306383321,1688.6001051006745,1705.1701680672268
65699,5379,19018,zip,PA,PA,Clifton Heights,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.0043686180013,1655.5394765956196,1629.6529174609439,1598.9327904986656,1604.6287153601522,1630.087359637451,,1602.611111111111
90771,5379,75219,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,1338.650890346684,1369.1459213885348,1374.1991862645527,1395.259557501148,1403.256578739958,1412.1455165068737,1444.9285962495599,1462.2338530712482,1473.8960896855406,1456.9199320539547,1451.4910746825128,1437.658478467922,1448.002244357781,1466.4359572079918,1497.9350547689025,1493.6840428958164,1485.617162386249,1491.3685752781867,1502.0014835908821,1508.7271867425497,1493.4524386918476,1503.4156971216294,1520.7348360697213,1533.6575556218936,1530.9277472886386,1519.748271166585,1511.4958409111418,1525.5739571074039,1542.6562033110342,1540.0889413503405,1530.4566158657096,1497.261071555059,1505.5534107925275,1502.023179886168,1570.960947160603,1574.2169016424493,1587.137419234084,1601.595327561922,1609.898256600241,1620.305099601957,1579.6734471682953,1602.1714232158247,1601.8182542172024,1597.2287202763991,1589.8936059861917,1604.178150500793,1613.7828954771906,1612.3572226401654,1606.2363258624819,1603.3497179244805,1606.6098913142027,1610.237282207975,1628.9046308436941,1651.8531013896368,1669.5872112139712,1667.9323531070213,1667.8003677735253,1666.5903114066568,1663.4262971557155,1668.4301605000674,1670.04447452269,1675.9146092406022,1670.8547467324581,1663.8619188885455,1653.8006974027908,1650.5886477270444,1652.5840858532658,1645.7178168320672,1627.9573273313163,1601.071747987802,1611.9481655337809,1622.1521656017276,1632.7382222112346,1632.8513531346853,1645.7067206233196,1684.1035210687057,1723.3959314286813,1767.9225082877756,1806.220218527233,1835.8042807534925,1872.1299809940087,1882.9836588373291,1889.7927527914326,1875.265613364304,1883.0128016247702,1895.4426010700663,1913.8453186866975,1944.584903370623,1989.0061593795162,2044.1283704443572,2069.416856183126,2068.497668223461,2049.600415127783,2026.1194986301746,2014.45842503698,1987.4069063749685,1985.3494430149913,1972.1681400453836,2000.1500967363704,2002.5875943332192,2027.536673286534,2026.6591427946187,2038.1225965692413,2056.0952014182194,2055.4762577874085,2065.5373881749297,2036.3859436411033,2027.0997119661783,1999.4201891235466,1996.472733589778,1992.3861427963832,1998.7526490595824,2013.3700695376008,2031.6133477453297,2046.8415164726348,2042.4070233552804,2054.9297847640382,2056.422477006982,2041.7716074928644,2016.0510099236626,2011.9927993701863,2026.0176947614536,2030.1338503102486,2037.2508481609389,2042.1902483743695,2052.9551379553764,2037.0003819709702
81638,5382,54301,zip,WI,WI,Allouez,"Green Bay, WI",Brown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.5252041348548,928.5781553322605,922.8174039946979,930.7463973355875,911.3164535085789,896.8004423261732,885.9459901144176,911.2245847548683,910.9725992811711,920.3377792172272,920.4876724542364,976.344202972297,1015.308105042906,1025.6161204687912,991.5360923866962,973.2644650366303,980.8133127916834,987.7944210782821,992.6763268477939,979.9933363196268,957.5603584772624,1012.4576960802691,1050.7483054532406,1142.0948624305145,1094.1074981771785,1110.1551430511652,1126.776187426931,1144.7247140980849,1160.122800040638,1122.3333333333333
92476,5383,78503,zip,TX,TX,McAllen,"McAllen-Edinburg-Mission, TX",Hidalgo County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.42657653935,1563.7230612112605,1517.1284518012444,,1502.7381798415995,1515.0545901948296,1535.1606274021979,1500.961139354437,1480.7910057352747,,1509.4383717322348,1542.23504240594,1609.423715055909,1596.0904590715998,1609.035714370998,1586.5212735570958,1592.5435752909148,1577.8481260415106,1546.6749940912716,1566.3157716583605,1538.75
71046,5384,30327,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.499779181481,1537.8901848245448,1547.3478930478775,1540.7226731173996,1540.1392016594373,1560.7872320743295,1597.5967502126189,1627.1800331267686,1683.7520278521943,1749.36437822128,1796.8592685967096,1816.1933448926538,1853.158474490733,1886.7217621340285,1885.4659998456848,1857.8333869545893,1833.513346617609,1846.698621041445,1865.2068856437686,1890.6354882198002,1895.6169262729575,1893.1011247801937,1877.9993987639527,1868.0787101488784,1858.8301455755668,1872.8398691414425,1867.0228042580998,1845.9314877911252,1826.7651704581765,1834.172508522212,1822.7381934679463,1810.58492116554,1814.5144173860444,1842.108780194416,1851.7057728707239,1852.4618184672797,1844.7456990493047,1865.7326539876835,1869.9064270522813,1872.524641133798,1861.6275207999472,1833.865763224768,1838.5802267081385,1838.5864688846193,1859.7500193953758,1857.0117821436747,1824.6227225577784,1784.6669111637173,1745.825397912139,1758.8866836334837,1788.3765928215144,1796.6890883460312,1793.86311990332,1792.4242934868914,1832.9985134629628,1820.8501325036339,1795.410836597497,1771.5795289855075
74652,5385,38114,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.5377703654798,707.0551630334842,720.816752244162,756.8288935168999,788.0868050640429,802.0281876711182,791.1960973057425,796.0122482722693,800.4112839009377,788.3146822053765,775.3939717620982,762.192563426108,773.7202455967382,789.8846079622483,803.1068191026462,799.6026598697382,785.6730592887678,779.6406126246746,793.2138908613191,803.5232719656657,807.6237009648553,808.6204129380318,807.9274952952134,805.7461524289652,801.2392975101423,820.692872615613,855.7871901423036,876.6191880004579,885.1023582585893,879.6216057535925,873.979839610939,874.0766829526007,879.8578395237331,875.0254138975963,847.0431421715177,846.6260224445559,858.2978100831314,864.4312874100609,856.9014996934281,848.3016411468705,850.5280780621631,859.335984117111,875.1842592592593
